3639_f_at_aerobic	1	557.3	373.5	630.9	407.5	469.2	455.3	245.9	307.5	231.8	265.2	221.1	197.2
3639_f_at_anaerobic	2	960.8	1376.3	980.6	936.8	836.4	891.5	998.8	1005.5	711.9	661.8	495.6	752.8
3640_f_at_aerobic	1	107.2	32.3	66.4	43.1	41.2	30.4	48.5	29.9	23.7	41.1	60	50.3
3640_f_at_anaerobic	2	90.3	32.4	66.9	129.8	135.3	156.7	78.1	89.3	161.4	172.9	204.7	202.6
3641_f_at_aerobic	1	2.8	1.4	3.4	3.3	4	3.5	5.4	2.1	0.7	0.4	0.2	0.1
3641_f_at_anaerobic	2	5.6	1.2	5	3.3	3.6	0.3	0.4	2.2	9.4	0.3	0.8	0.5
3642_at_aerobic	1	0.5	2.3	3.5	1.2	5.3	4.4	1.6	3.8	0.2	0.8	2.7	3.4
3642_at_anaerobic	2	2.6	3.6	6.6	0.6	4.6	0.9	4.7	2.4	1.8	1.2	3.6	1.1
3643_i_at_aerobic	1	0.2	0.1	0.2	0.1	0.2	0.2	1.1	0.3	0.2	0.1	0.1	0.2
3643_i_at_anaerobic	2	0.4	0.1	0.1	0.3	0.2	0.7	0.3	0.3	1.5	0.3	0.6	0.2
3644_f_at_aerobic	1	7.3	6.1	9.8	8.8	15.8	13.4	13.5	8.4	10.9	10	6.6	5.6
3644_f_at_anaerobic	2	21	12.2	26.3	23.9	28.6	17.1	15.6	10.3	13.2	14.8	13	17.7
3645_f_at_aerobic	1	84.1	31.8	78.8	45.3	46.1	24.1	35.5	32	12.1	38.8	51.9	47.9
3645_f_at_anaerobic	2	110.6	48.7	92.7	130.3	122	153	110	87	160.5	135	213.3	193.4
3646_s_at_aerobic	1	1.7	0.5	1.2	2.1	6	0.2	1.8	9.8	30	3.2	3	1.4
3646_s_at_anaerobic	2	0.3	0.1	0.3	27.7	0.6	2.5	12	14.5	14.5	3.3	1.1	9.3
3647_f_at_aerobic	1	45.3	17.8	28.5	30.7	40.8	37.5	46.7	30.4	32.7	18.4	22.9	19.2
3647_f_at_anaerobic	2	58.2	31.3	45.8	39.2	67.5	53.8	75.9	48.6	106.4	43.1	61.5	43.5
3648_f_at_aerobic	1	813.5	533.1	685.6	1119.6	1272	1066.9	905	680.8	669.5	763.9	776.3	865.7
3648_f_at_anaerobic	2	1199.6	1470.2	1632.6	1357.1	1301.7	1166.4	1126.8	1006.7	1063.2	1145.1	928.9	917.9
3649_f_at_aerobic	1	13.2	2.7	6.3	7.7	5.8	1.4	16	0.6	1.2	11.2	17.8	12.3
3649_f_at_anaerobic	2	21.4	13.7	27.1	105.4	63.4	55.4	24.9	15.1	23.8	116.1	127.5	121.9
3650_f_at_aerobic	1	28.7	48.8	37.2	72.1	73.9	60.9	85.9	85.7	41	79.2	87.8	84.5
3650_f_at_anaerobic	2	28.1	11.7	51.1	70.8	103.8	52.7	40.6	32.9	41.3	75	60.1	71.9
3651_f_at_aerobic	1	421.1	314.5	488.2	341.5	410	369	184.6	253.9	206.7	196.9	191	132.6
3651_f_at_anaerobic	2	792.7	1029.1	862.7	631.1	603.8	747	782	683.3	573.8	546.1	358.1	605.3
3652_f_at_aerobic	1	189.5	161.4	190.5	425.9	300.1	286.5	123.1	304.9	161.7	207.7	202.1	148.5
3652_f_at_anaerobic	2	238.7	255.6	577.3	635	517.3	482.9	898.4	830.5	594.6	679.4	367.1	731.9
3653_f_at_aerobic	1	396.1	323.4	471.9	320.7	443.9	366.4	223.5	256.7	213.5	214.9	193.3	147.1
3653_f_at_anaerobic	2	800.5	1010.4	891.7	772.1	583.9	809.7	768	657.4	554.8	558.1	375.5	628.6
3654_i_at_aerobic	1	4.7	6.9	2.7	2.3	0.1	5	0.6	0.1	0.1	0.1	0.3	0.2
3654_i_at_anaerobic	2	3.6	3.8	4.4	0.2	0.1	2.6	8.9	0.2	8.2	0.2	1.4	0.2
3655_f_at_aerobic	1	2.3	0.1	4.4	0.2	2	0.4	1.1	2.2	3.3	1.7	0.4	0.3
3655_f_at_anaerobic	2	0.7	2.1	0.5	4	4.7	1.4	6.6	1.9	1.1	0.6	3	1.2
3656_f_at_aerobic	1	265.5	173.8	325.8	172.3	254.2	247.7	126	123.2	123.4	132.6	122.9	106.2
3656_f_at_anaerobic	2	512.5	739.4	612.2	494.9	507.4	539.9	381.7	448.7	320.2	408.7	214.4	384.9
3657_f_at_aerobic	1	416.8	596.6	510.9	745.2	788.8	732	517.2	622	446.7	791.7	650.1	579.6
3657_f_at_anaerobic	2	1152.2	1774	1672.7	1031.2	707.2	1095.7	963	1239.1	869.2	1207.1	630.4	1087.9
3658_f_at_aerobic	1	303.7	444.6	325.6	1136.9	778.3	858.7	506.2	872.2	677.2	621.9	555.9	461.3
3658_f_at_anaerobic	2	436.4	795.8	936.2	1224.2	791.6	1027.6	1613.1	1752.4	1307.5	1338.8	633.2	1337.3
3659_f_at_aerobic	1	291	250.2	353.6	400.2	382.3	314.6	197.5	247.3	105.8	267	216.2	150.3
3659_f_at_anaerobic	2	542.2	730.1	1078.9	496.2	544.8	598.4	377	593.2	344	544.9	269.5	521.3
3660_f_at_aerobic	1	283.7	190.3	345.5	184.8	240.5	248.4	113.4	131.9	81.6	128.5	122	104.4
3660_f_at_anaerobic	2	569.3	815.7	591.7	499.3	477.2	497.1	350.6	461.2	307.5	407.5	214.5	387.8
3661_at_aerobic	1	47.1	33.5	37.3	43.1	54.4	57.9	260.4	225.9	91.8	50.5	37.4	39.5
3661_at_anaerobic	2	37.8	25.7	41.1	60.5	60.6	56.6	118.4	144.8	163.5	54.3	42.2	47.3
3662_f_at_aerobic	1	262.4	180.2	177.7	294.3	276.4	363.1	460.1	402.4	174	199.8	199.8	187.9
3662_f_at_anaerobic	2	323.1	276	311	359.7	475.4	411.5	337.3	438.7	364.7	264.1	229.6	251.7
3663_f_at_aerobic	1	111.7	117.2	141.9	130.4	133.7	124.5	129.2	124.1	57.9	99.1	127.9	111.8
3663_f_at_anaerobic	2	117.9	114.8	194.8	224.7	260.7	216.3	92.3	182.3	110.8	182.3	142.1	197.8
3664_f_at_aerobic	1	260	294.8	327.3	327.2	349.1	388.4	198.4	232.2	99.9	186.4	237.6	226.3
3664_f_at_anaerobic	2	702.7	892.4	693.8	593.7	461.9	474.2	257.4	654.2	434.4	527.3	282.5	541.9
3665_f_at_aerobic	1	941.9	733.2	975	943	917	762.9	643.4	862.6	386.5	571.2	743.3	583.4
3665_f_at_anaerobic	2	1333	1858.7	1681.1	1001.9	839.5	1283.7	684	1035.7	775	1124.3	627	1134.3
3666_f_at_aerobic	1	717.3	650	708.6	966.3	841.8	756.4	648.5	848.4	512.1	777.5	755.9	591.1
3666_f_at_anaerobic	2	1056.2	1596.8	1910.9	945.7	814.3	1188.7	708.1	1093	783.7	1110.2	746.5	1133.2
3667_f_at_aerobic	1	200.4	192.5	231.3	212.5	302.9	293.3	252	223	123.3	221.2	207	184.1
3667_f_at_anaerobic	2	536.9	702.8	762.6	524.1	558.7	552.9	269	478.6	331.1	405.6	323.3	441.6
3668_f_at_aerobic	1	3.5	11.3	0.3	0.4	1.2	4.8	8.3	0.4	3.5	0.4	3.6	4
3668_f_at_anaerobic	2	21.2	4.5	0.6	35.5	69.2	33.8	8.5	13.6	9.7	12.4	22	27.9
3669_f_at_aerobic	1	79.2	71.1	119.5	80	102.5	92.3	44.7	47.1	40.3	20.3	35.4	26.1
3669_f_at_anaerobic	2	230	389.2	321	227.2	235.6	227.8	82.1	159.6	117.3	116.8	109.9	158.2
3670_f_at_aerobic	1	32.1	37	35	54.3	44.3	56.9	69.2	64.8	35	37	58.1	38.8
3670_f_at_anaerobic	2	27.1	20.8	43.4	71.8	106.5	62.3	24.4	42.5	44.6	59.5	58.7	66.2
3671_f_at_aerobic	1	312.6	264.8	391	379	415	393.1	288.3	314.3	155.8	282.7	191.5	152.9
3671_f_at_anaerobic	2	608.5	886.4	892.4	565.5	570.8	669	433.8	500.7	351.6	464.8	282.8	450.4
3672_f_at_aerobic	1	159.8	149.8	208.5	390.3	274.2	236.1	156.1	311.7	107.4	264.1	171.7	149
3672_f_at_anaerobic	2	297.8	284.9	685.5	523.4	323.4	319.9	570.7	798.4	495.9	537	258.9	599.1
3673_f_at_aerobic	1	324.7	266	406.1	367.9	449.8	370.7	300.6	291.7	146.5	283.7	215.2	169.8
3673_f_at_anaerobic	2	592.3	860.8	937.5	588	550	663.4	381.5	490.2	369.3	463.6	258.2	468.7
3674_i_at_aerobic	1	7.6	16.4	5.4	13.3	5.3	2.2	10.7	0.9	4.3	15.2	6.8	13.3
3674_i_at_anaerobic	2	29.2	2.7	18.2	9.3	4.8	5.3	13.9	8.6	3.6	13.6	47.7	7.2
3675_r_at_aerobic	1	3.6	0.7	11.4	0.8	3.9	1.9	3	2.2	0.3	2.7	1	0.9
3675_r_at_anaerobic	2	1.3	1.2	0.3	0.3	3.7	3	5.1	3.7	19.3	0.3	6.3	0.7
3676_f_at_aerobic	1	6.7	3.6	12.7	5.2	3.8	2.8	8.3	6.4	5.4	7.2	4.2	6.8
3676_f_at_anaerobic	2	7	4.3	7.7	4.2	7.6	0.2	5.9	4	11.6	6.6	7.1	6.9
3677_f_at_aerobic	1	5.9	2.6	3.6	5.6	3.6	3.5	5.3	6.6	3.5	3.6	2	0.4
3677_f_at_anaerobic	2	4.3	5	9.9	4.5	4.2	1.5	5	5.1	5	4.2	3.9	5.4
3678_at_aerobic	1	4.5	2.7	4.3	7.2	14	10.3	9.9	4.4	2.7	5.7	6.3	5.4
3678_at_anaerobic	2	2.2	0.1	0.6	11.9	10.7	7	0.9	3.8	3.3	5.1	7.9	7.5
3679_at_aerobic	1	0.7	0.2	0.4	2	0.4	0.1	1.5	0.1	0.1	0.2	0.4	0.1
3679_at_anaerobic	2	0.2	0.1	0.2	0.2	1.4	0.2	0.2	0.2	0.6	0.2	0.9	0.3
3680_i_at_aerobic	1	0.2	1	0.3	0.3	0.2	2	1.7	0.3	3.4	0.4	1.5	0.2
3680_i_at_anaerobic	2	0.4	0.1	0.4	0.3	0.3	0.2	0.2	0.2	1.3	0.3	0.9	0.2
3681_s_at_aerobic	1	2	3.1	1	0.1	0.4	1.4	1.2	0.3	0.3	0.5	0.3	2.1
3681_s_at_anaerobic	2	1.7	0.8	0.4	2.6	2.5	0.2	2.1	0.5	4.5	1.9	0.4	0.3
3682_i_at_aerobic	1	0	5.5	1.2	1.8	0.1	4.2	6.6	0.9	0.3	1	2.8	3.3
3682_i_at_anaerobic	2	0.1	0	1.5	1.7	3.3	0.3	0.1	0.1	0.3	1.5	4.7	0.4
3683_f_at_aerobic	1	6	16	16.7	29.4	40	25.1	21.3	22.5	22.3	12	19.9	17.9
3683_f_at_anaerobic	2	8.5	6.7	6.8	30.5	37.8	24.6	10.2	14.3	21.7	16.9	13.8	21.8
3684_f_at_aerobic	1	59.3	76	65.6	85.6	89.1	81.7	100	84.8	49.5	48	82.7	59.1
3684_f_at_anaerobic	2	76.1	42.6	106.2	148.9	176.7	132.3	70.2	107.2	93.5	113.4	99	136.4
3685_f_at_aerobic	1	57.4	47.9	61.6	60	56.3	59	44.5	54.4	29.4	28.8	32.4	19.6
3685_f_at_anaerobic	2	114.7	94.2	145.9	159	189.3	140.9	76.3	127	91.7	86.4	83.2	141.1
3686_f_at_aerobic	1	5.8	11.7	12.3	20.5	25.3	19.3	24.6	20.4	12.6	24.4	13.3	17.8
3686_f_at_anaerobic	2	9.7	3.8	9.6	23.6	34.9	15.9	7.6	14.6	19.9	15	22.8	16.6
3687_f_at_aerobic	1	7.6	7.7	11.6	13.8	9.2	11	7	7.9	10.5	10.4	10.9	9.6
3687_f_at_anaerobic	2	7.5	3.4	1.8	29.5	19.7	16.4	8.8	19.4	26.6	13	23.7	18.1
3688_f_at_aerobic	1	12.7	22.3	4.2	23.9	23.9	17.1	28.9	17.1	18.1	32.4	38.3	21.7
3688_f_at_anaerobic	2	34.4	20.6	5.4	30.4	44.6	45.9	19.3	10.3	47.6	41.3	49.7	52.2
3689_f_at_aerobic	1	132.6	141.4	150.4	162.4	207.7	169.7	119.9	131.2	70	123.2	127	93.5
3689_f_at_anaerobic	2	295.6	367.8	530.8	369.9	519.3	391.6	322.6	365.2	302.3	262.7	296.4	314.5
3690_f_at_aerobic	1	15.5	5.3	6.2	16.9	15.8	7.1	7.6	4.9	10.6	5.6	11.8	6.7
3690_f_at_anaerobic	2	15.2	5.4	1.8	19.9	33.7	21	10.9	3.9	11.3	15.4	21.2	16.2
3691_f_at_aerobic	1	41.8	62.9	49.5	92	79.1	71.3	88.5	81.4	58	96.1	94.1	75.3
3691_f_at_anaerobic	2	33.9	18.2	86.9	87.9	140.4	75.3	54.3	65.7	53.7	86.5	81.1	78.7
3692_at_aerobic	1	3.2	0.2	4.5	3.5	2.5	2.3	0.7	0.2	0.3	3.4	3	0.3
3692_at_anaerobic	2	1.7	2.3	1.7	0.8	2.8	3.1	3.6	2.5	1.7	2.1	2.8	2.2
3693_f_at_aerobic	1	11.5	6.4	9.3	17	20.5	15.8	9.8	9.3	10.7	4.1	9.2	7.7
3693_f_at_anaerobic	2	9.9	13.8	8.9	28.7	27.5	21.4	15.8	14.4	14.3	9.6	14.9	13.9
3694_at_aerobic	1	13.1	10.7	15.4	40	53.6	46.7	43.1	23.7	15	6.9	7.2	1.7
3694_at_anaerobic	2	16.8	9.8	16.8	62.3	59.9	49	74.2	61	65.4	23.6	24.8	19.1
3695_f_at_aerobic	1	6.5	7.8	9.4	10.5	11.2	8.6	6.1	8.2	4.1	14.2	11.8	10.3
3695_f_at_anaerobic	2	10.2	0.5	4.8	27.8	14.8	17.6	12.5	14.5	22.5	8	25.1	15.8
3696_at_aerobic	1	3.1	2.5	2.4	1.4	1.8	0.5	1	2.7	2.5	1.6	1.4	0.1
3696_at_anaerobic	2	2	0.2	2.6	1.4	2.3	0.1	2.5	3.6	3.8	1.2	2.9	2.7
3697_f_at_aerobic	1	93.7	122.3	140.5	134.6	185.6	154.6	161.7	119.6	85	113.6	127.4	88.8
3697_f_at_anaerobic	2	263.1	222.9	351.2	370.4	462.7	281.3	240.9	322.4	275.6	196	246.2	261.1
3698_f_at_aerobic	1	75.6	38.6	62.1	49.2	43.3	25.8	49	37.8	24	49.2	57.1	42.8
3698_f_at_anaerobic	2	87.8	55.7	63.9	100.3	156.9	138.4	97.1	92.2	148.4	148.8	229.9	218.2
3699_f_at_aerobic	1	430	447.2	465.8	548.6	597.2	522.6	489	559.6	281	336.6	361.7	199.3
3699_f_at_anaerobic	2	830.3	1163.1	1057	772.4	800.4	944.9	705	720.1	630.1	625.8	605.7	779.2
3700_f_at_aerobic	1	175.5	169	144.7	387.2	265.2	213.5	140.9	335.5	146.2	199.2	194.8	110.7
3700_f_at_anaerobic	2	247	219.5	642.4	511.8	442.7	396.7	645.2	624.9	441	497.2	359.5	680.6
3701_f_at_aerobic	1	382.2	456.6	412.7	467.1	576.4	518.8	433.5	511.6	279.3	288.1	315	223.5
3701_f_at_anaerobic	2	728.7	977.7	952	843.5	769.4	914.9	662.3	648.7	614.4	585.4	539.4	787.6
3702_f_at_aerobic	1	494.2	376.9	603.9	460	544.1	422.3	263.5	298.2	190.1	293.9	284.3	195.8
3702_f_at_anaerobic	2	846.8	1365.4	1189.1	843.4	805.7	1013.1	808.3	692.4	559.9	659.6	474.1	673.8
3703_f_at_aerobic	1	1199.8	1495.6	1344.4	1860.7	1746.6	1396.1	1234.7	1573.2	1355.2	1750.6	1432.7	1192
3703_f_at_anaerobic	2	1814.8	3156.9	3118.2	2023.2	1484.2	2089.2	2647.1	2426.9	1888.7	2114	1657.9	1945
3704_f_at_aerobic	1	788.6	1113.5	618.8	2139.4	1697.1	1367.9	891.2	1596.2	1160.4	1357.2	1387.5	1207.6
3704_f_at_anaerobic	2	844.4	2747.6	2449.2	2281.1	1125.2	1896	2771.8	2542	1863.6	2319.6	1523.8	2025
3705_f_at_aerobic	1	731.6	537.4	767.8	822.8	775.3	606	516.6	623	406	609.8	561.2	435.5
3705_f_at_anaerobic	2	1138.1	1448	1672.9	920.9	792.3	1012.3	1116.2	1063.1	800.9	986	684	900
3706_f_at_aerobic	1	336	250.8	387.2	397.1	439.3	344	281.5	336.4	206.9	279.9	279.2	203.5
3706_f_at_anaerobic	2	579	910.8	983.5	483.6	563.4	668.8	530.2	573.8	317.2	513.2	311.5	454.6
3707_f_at_aerobic	1	29.6	22.3	24.6	14.1	16.9	17.7	29.8	21	12	26.9	33.6	36.2
3707_f_at_anaerobic	2	67.7	27.4	51.8	106.8	87.5	87.4	105.7	76.1	125.7	95.4	150.8	126.5
3708_at_aerobic	1	6.2	3	0.4	5.7	6.5	4.7	6.1	1	0.4	1.2	1.1	3.1
3708_at_anaerobic	2	9.3	2.9	9.3	13.5	11.3	4.5	10.1	6	8	8.2	8	7.2
3709_f_at_aerobic	1	113.7	83.2	113.8	61.1	48.1	61.6	127.5	96.4	69	89.4	97.6	87.4
3709_f_at_anaerobic	2	185.5	108.8	131	247.3	405.1	303	258.9	184.6	245.1	191.8	263.7	213.9
3710_f_at_aerobic	1	7	11.8	8	19.9	22	14.1	29.5	18.7	8.6	18.9	37.9	21.2
3710_f_at_anaerobic	2	43.7	5.2	28.8	38.1	34.1	52.3	35.3	11.2	78.5	40.5	39.6	40
3711_f_at_aerobic	1	362.4	271.4	443.4	323	408.2	350.6	270.8	299.3	185.5	247.8	218.5	168.4
3711_f_at_anaerobic	2	629.5	968.4	805.4	492.3	541.6	620.6	559.6	529.2	396.6	454.9	261.2	454.3
3712_s_at_aerobic	1	1.1	0.3	1.1	0.9	0.6	1.2	5.8	1	1	1	0.2	0.4
3712_s_at_anaerobic	2	1.2	0.9	1.4	0.4	0.4	0.3	0.5	0.8	6.8	0.3	1.2	0.4
3713_s_at_aerobic	1	2.3	0.4	4.4	0.2	0.6	2.3	3.8	1.8	0.6	2.3	3.2	0.9
3713_s_at_anaerobic	2	2.8	0.1	1.1	9.3	3.1	3.1	40.6	25.5	15.3	5.5	0.7	5.8
3714_f_at_aerobic	1	184.5	191.3	188.5	403.9	302.1	273.9	125.6	283.7	205	243.9	210.4	173.2
3714_f_at_anaerobic	2	266.5	275	623.4	595.1	496	420.4	748.4	806.7	533.8	583.4	325.8	640.8
3715_f_at_aerobic	1	393.4	298.9	474.3	329.2	379.6	397	262.1	287.4	207.4	284.3	205.2	183.9
3715_f_at_anaerobic	2	665.1	1183.3	811.4	580.8	574	612.2	409.1	526.7	381.1	485.4	291.5	475.9
3716_f_at_aerobic	1	9.5	24.2	15.4	22.2	18.6	11.9	17.7	12.5	8.5	38.2	35.6	37
3716_f_at_anaerobic	2	16.8	5.5	5.3	72	52.7	46.5	9.7	11.9	27	42.7	37.7	64.9
3717_s_at_aerobic	1	111.5	66.6	114.5	92.3	86.7	84.3	15.8	55.6	75.1	234.6	246.1	108.9
3717_s_at_anaerobic	2	334.6	357.7	287.4	577.7	232.1	253.1	2416.5	1383.1	931.9	630.2	560.4	945.3
3718_s_at_aerobic	1	38.7	24.6	28.4	65.2	26.7	28.8	1.9	51.3	46.2	212.2	171.1	122.8
3718_s_at_anaerobic	2	66.7	29.5	151.5	499.3	83.4	78.4	2100.1	1339.6	808.1	693	506.9	1032.1
3719_s_at_aerobic	1	118.3	95.7	121.8	142.8	110.1	106.4	27.9	135.6	118.5	479.7	443.5	288.6
3719_s_at_anaerobic	2	301.5	210.2	817.4	978.5	287.4	256.6	3049.5	2165.5	1504.3	1167.2	834.3	1509.7
3720_f_at_aerobic	1	960.1	897.7	1118.7	1127.3	1119.2	886.3	777	916	714.1	1052.4	835.5	736.4
3720_f_at_anaerobic	2	1486.4	2128.7	2372.5	1114.5	990.6	1471.9	1597.9	1491.1	1128.4	1278.6	855.6	1202.3
3721_s_at_aerobic	1	8.7	10.1	17.1	17.6	7.3	10.5	1.6	8.8	7.2	44	27.8	21
3721_s_at_anaerobic	2	25	15.9	44.6	76.6	47.4	25.9	329.4	286.5	131.3	102.3	69.6	205.5
3722_s_at_aerobic	1	450.7	555.3	441.9	518	403.1	388	218.4	543.9	482.3	1252.9	1223.8	1078.6
3722_s_at_anaerobic	2	818.3	578.7	1605.9	1462.2	1023	782.7	3126.7	2554.1	2267.8	1923.5	1524.5	1893
3723_f_at_aerobic	1	1069	1010	1050.8	1135.5	1450.6	1243.2	1078.8	1055.1	690.9	1019.4	1143.8	748.1
3723_f_at_anaerobic	2	1973.2	2067.4	2115.5	1465.4	1142.5	2207.7	2056	1912.2	1549.1	1740.7	966	1622
3724_f_at_aerobic	1	283.3	262.3	329.2	300.8	404.7	358.1	257.7	264.3	263.7	344.9	285.4	247.2
3724_f_at_anaerobic	2	682	975.4	764.8	547.6	457.8	614.4	535	659.8	442.1	543.5	288.3	512
3725_at_aerobic	1	11.6	10.3	6	4.5	5.7	6.9	8.3	6.1	6.7	10.3	5.4	6.3
3725_at_anaerobic	2	5.7	3.2	6.2	1.2	6.5	3.9	1.2	1.7	9.6	5.6	4.6	3.7
3726_f_at_aerobic	1	118.9	109.1	144.7	143.2	196.4	170.3	109.2	127.6	75.7	160.4	141.8	108.7
3726_f_at_anaerobic	2	308.2	388.1	562.8	325.9	452.7	367.2	264.1	352.2	234.8	229.1	157.1	237.1
3727_f_at_aerobic	1	144.7	114.6	178.1	144	211.4	188	130.1	131	86.8	164.3	132.9	113.6
3727_f_at_anaerobic	2	406.6	539.5	542.9	374.6	452.8	370.7	234.8	412.1	263.3	287.6	171.2	280.1
3728_f_at_aerobic	1	536.2	596.6	597.4	891.3	760.5	691.2	423.3	743.2	510.3	1006.7	748.7	618
3728_f_at_anaerobic	2	1164	1519.4	1283.2	1062	812.8	1008.7	1176.5	1282.8	888.5	1127.3	611	1090.2
3729_f_at_aerobic	1	83.4	77.6	120.6	114.4	180.9	134.4	99.9	99.5	29	110.1	90.9	65.2
3729_f_at_anaerobic	2	213	279.8	453.8	235.8	328.4	253.3	162.2	224.9	145.5	216.8	120.4	192.8
3730_at_aerobic	1	180.9	132.4	164.2	277.6	373.8	364.5	189.4	156.9	94.7	195.1	185.1	179.6
3730_at_anaerobic	2	172.3	126.5	173.4	338.1	351.8	287.2	164.5	224	215.2	232	199.9	219.8
3731_s_at_aerobic	1	11.7	13.8	6.9	8.9	12.7	10	22.1	19.8	14.3	12.4	15.6	15.3
3731_s_at_anaerobic	2	16.4	5.3	19.3	36.7	33.3	13.7	21.9	39.4	37	30.4	19.7	30.9
3732_s_at_aerobic	1	4	7.1	6.4	9.1	10.1	4.4	6.5	14	4.3	9.9	7.9	7.4
3732_s_at_anaerobic	2	11.2	0.4	5.1	8.2	6.8	3.1	8.3	12.5	17.2	20.2	12.6	14.7
3733_s_at_aerobic	1	2.4	1.2	4	3.3	6.4	2.7	13	20.1	31.1	1.2	6.5	3.2
3733_s_at_anaerobic	2	3.9	0.7	2.3	34.6	6.2	3.4	12.7	17.7	22.3	9.5	2.2	21.3
3734_s_at_aerobic	1	3.9	8.1	1.5	8.5	8.5	8.1	13	39.4	40.6	6.3	8.3	10.5
3734_s_at_anaerobic	2	7	4.6	13.7	43.9	5.7	8.5	14	20.5	42	12.5	8.5	23.8
3735_f_at_aerobic	1	1451	1571.6	1238.1	1675.4	1414.2	1478.6	1770.4	1566.5	1677.8	1451.3	1333.4	1347
3735_f_at_anaerobic	2	1874.2	2246.1	1455.6	1549.2	1395.8	1742	945.9	1350.2	1460.5	1558.1	1336	1474.5
3736_s_at_aerobic	1	0.5	1.2	3.9	1.4	0.6	2.3	3.6	7.5	20.9	5.8	4.1	3
3736_s_at_anaerobic	2	2.9	0.4	5.8	25.4	5	7.2	2.5	8.6	8.9	15.2	9.3	21
3737_s_at_aerobic	1	5.5	9	6.7	6.6	7	3.7	2.7	26.3	66.4	7.8	8.6	3.8
3737_s_at_anaerobic	2	3.8	3.6	6.4	58.7	4.4	6.8	16.1	18.8	25.4	10.1	11.8	24.9
3738_s_at_aerobic	1	168.4	151.1	115.9	403.2	413.2	352.5	329.2	298.2	233.3	235.3	284.2	285.8
3738_s_at_anaerobic	2	393.2	345.7	709.3	566.6	556.9	425.3	220.5	515.4	512.5	466.5	483.1	533.3
3739_f_at_aerobic	1	123.3	111.2	107.4	315	330	267	330.6	203.9	176.9	203.5	233.1	202.6
3739_f_at_anaerobic	2	275	207.2	382.4	442.1	438.2	382.7	186.3	374.9	449.3	325.9	410.8	388.5
3740_f_at_aerobic	1	453.6	336.9	451.5	682.3	510.2	436.5	320.1	516.8	325.4	464.9	354.3	295.9
3740_f_at_anaerobic	2	302.2	660.8	774.4	723.6	634.8	644	860	1059.3	775.1	938.3	458.5	802.1
3741_f_at_aerobic	1	513.4	398.9	554.2	545.9	571.1	479.7	397.5	482.1	234.1	555.3	419.2	324.8
3741_f_at_anaerobic	2	843.4	1356	1430.8	659.3	644.1	761.1	587.6	739.1	529.6	685.1	395.7	631.8
3742_f_at_aerobic	1	211.5	215.1	271.7	244.8	295	262.4	233.7	237.2	79.4	252	190	179.2
3742_f_at_anaerobic	2	528.6	837	767.1	386.7	408.5	489.7	268.3	397.7	230	377.6	145.8	354.9
3743_f_at_aerobic	1	18.8	35.1	23.3	23	22.8	14.2	34.1	23.4	14	38.8	37.8	29.5
3743_f_at_anaerobic	2	52.8	21.6	22	35.5	42.7	43.5	32.2	18	60.1	42.3	42.9	42.8
3744_i_at_aerobic	1	64.7	31.4	37.6	118	161.3	144.3	103.7	68.8	22.2	46.3	43.8	53.1
3744_i_at_anaerobic	2	67.3	44.3	51.4	164.8	198.9	150.7	95.1	145	138	79.4	88.9	108.4
3745_f_at_aerobic	1	24.4	12.6	23.7	17.2	26.2	25.5	34	26.4	21.5	18.4	21.7	20.9
3745_f_at_anaerobic	2	28.8	7.8	23.2	37.4	41.2	42.7	26.1	37.8	75.6	19.9	28.8	22.1
3746_at_aerobic	1	13.6	9.5	11.3	10.7	11.1	17.2	21.3	19.5	8.3	6.9	12.9	9.1
3746_at_anaerobic	2	12.3	7.3	11.9	38.8	46.4	29.9	14.4	20.4	25.6	11.2	15	13.7
3747_at_aerobic	1	0.2	1.8	1.2	0.1	0.2	0.1	0.6	0.1	0.8	0.1	0.1	0.1
3747_at_anaerobic	2	0.2	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.7	0.2	0.1	0.1
3748_i_at_aerobic	1	0.7	0.8	0.5	0.1	0.2	0.1	0.4	0.3	0.7	0.1	0.1	0
3748_i_at_anaerobic	2	0.1	0	0.1	0.1	0.1	0.2	0	0.1	0	0.1	0.1	0.3
3749_r_at_aerobic	1	2.9	0.3	2.3	1.2	1.7	0.1	0.6	0.1	0.4	0.3	1.3	0.1
3749_r_at_anaerobic	2	0.3	0.1	0.2	0.8	1.1	0.1	0.2	0.1	0.1	1.4	1.8	0.1
3750_f_at_aerobic	1	1.9	0.2	2.7	1.1	1	0.2	1.4	2	3.9	3.7	1.8	2.9
3750_f_at_anaerobic	2	0.1	0.2	2.1	1.2	1.6	1.2	2.2	2.3	1.5	1.1	3.5	1.6
3751_f_at_aerobic	1	321	259.1	268.7	364.5	379.4	355.2	198.3	247.3	161.4	133.7	306.7	210.3
3751_f_at_anaerobic	2	526.2	917.9	633.6	434.7	402.9	475.3	213.5	455.2	303.4	433.4	307.5	441.9
3752_f_at_aerobic	1	3.4	3.1	3.3	6.9	6	6.4	1.3	7.3	6.7	9.7	7.5	11.2
3752_f_at_anaerobic	2	10.3	8.3	2.5	6.3	6.1	1.3	3.6	2.3	5.1	5.5	9.2	6.5
3753_s_at_aerobic	1	3.4	5.5	0.8	7.8	0.9	5.3	3.9	8	7	10.1	4.6	5.6
3753_s_at_anaerobic	2	7.7	3.4	2.7	6.5	10.1	12.6	6.6	1.1	7.9	6.3	9.4	6.3
