KP=KP04483-636	2	0.3962	0.1021	0.4276	0.5473	0.5499	0.4947	0.5476	0.2990	0.1648	0.4322	0.3929	0.1836	0.2770	0.4510	0.3357	0.6459	1.2792	0.8932	1.1850	0.9610	1.4530	1.5718	1.6279	1.4627	0.7312	0.7598	1.0704	1.0337
KP=KP04491-319	2	-0.7892	-0.6545	-0.3715	-0.4189	-0.4515	-0.1234	-0.1605	-0.1633	-0.6387	-0.2031	-0.3758	-0.0710	0.0101	-0.3579	-0.5090	0.5334	0.7487	0.4950	0.7479	1.0238	0.1899	0.4009	0.3699	0.6556	-0.1429	0.1164	0.1146	-0.0101
KP=KP04495-750	3	-1.0420	-0.5685	-0.4487	-0.4719	-0.4442	-0.4634	-0.1477	-0.2323	-0.3927	-0.2875	-0.2367	-0.0321	0.0176	0.2762	0.7344	0.9802	0.2400	0.3165	0.1683	-0.1094	0.0635	0.1124	0.5746	0.9703	0.1916	0.4768	0.7774	0.4954
KP=KP04497-217	1	1.0022	1.4076	0.5224	0.5052	0.3463	0.6906	0.7863	0.2967	0.2570	0.1287	0.0782	0.0108	0.2416	0.2574	-0.4606	-0.1644	0.5430	-0.3468	-0.3851	-0.4079	-0.2350	-0.8409	-0.7257	-0.4560	-0.7767	-1.1212	-1.1867	-0.9808
KP=KP04502-584	1	2.6668	2.9234	1.5843	2.0950	1.9793	1.3933	1.2514	0.8914	1.4319	0.4089	0.6363	0.7841	0.5137	1.0250	0.6323	1.3055	1.4729	0.9275	0.3741	0.7759	0.4500	0.5818	0.1861	0.1836	0.3903	0.2179	-0.2619	-0.4280
KP=KP04504-750	2	-0.3671	-0.5763	-0.5160	-0.5914	-0.5422	-0.3328	-0.0170	-0.1187	-0.2042	0.0800	0.1928	0.3505	0.1987	0.3130	0.1937	0.9657	0.8544	0.4789	0.4478	1.1043	0.3755	0.6980	0.7219	0.4688	0.3346	0.5177	0.2845	0.0809
KP=KP04509-738	1	0.3304	0.5031	0.8997	-0.0281	0.0139	-0.4060	-0.3927	-0.3859	0.0111	-0.1693	-0.3516	-0.3516	-0.2981	-0.3273	0.0548	0.0215	-0.5592	-0.6311	-0.5208	-0.6850	-0.8052	-0.8244	-0.6904	-0.6758	-0.9434	-0.7418	-0.7901	-1.0478
KP=KP04511-750	3	-0.7604	-0.5664	-0.4299	-0.2533	-0.3992	-0.0729	0.2525	-0.4350	-0.1403	-0.4436	-0.2092	-0.5160	0.0129	-0.4022	-0.8365	-0.4600	-0.0444	-0.4826	-0.4894	-0.2740	-0.2181	-0.5431	-0.3827	-0.0355	1.1549	0.7303	0.1532	0.6620
KP=KP04515-577	3	-1.5036	-1.2688	-1.1087	-1.0401	-0.8513	-0.6320	-0.3690	-0.9971	-0.9490	-0.9222	-0.7809	-0.7084	-0.3201	-0.2992	-0.9233	-0.4131	-0.3142	-0.9836	-0.9574	-0.9922	-0.9791	-1.0154	-0.8890	-0.6719	1.0517	0.4005	-0.4389	0.1793
KP=KP04516-473	3	0.9107	-0.0145	0.2302	-0.0529	-0.1719	-0.2154	0.2574	-0.2711	-0.6880	-0.0331	-0.5347	-0.2648	-0.6355	0.0290	-0.2294	-0.2957	0.4187	0.3696	0.1496	0.2330	0.9386	1.5671	2.0719	1.7546	2.3498	2.8684	2.7638	2.9386
KP=KP04519-345	2	-0.1894	0.0731	-0.2981	-0.5037	-0.2037	0.1057	0.1358	0.2750	0.5234	0.5324	1.1199	0.6474	1.1283	0.8294	1.7299	1.8271	1.6988	1.3373	1.3271	1.5609	0.6526	0.8896	0.6394	1.0718	0.4351	0.5917	0.4068	0.1987
KP=KP04529-738	1	1.5646	1.2578	1.2279	1.1460	1.3505	0.9964	1.4538	1.5123	1.9929	1.4554	1.6869	1.6485	1.6561	1.4199	2.2687	1.9873	1.8633	1.3934	1.1553	1.2158	1.0248	1.0619	1.0454	1.0398	0.2530	0.4831	0.6397	0.2770
KP=KP04531-571	1	1.5121	1.6382	1.8041	1.3198	1.4406	1.1510	1.2900	0.9647	1.9162	1.3522	1.2630	1.0146	0.9797	0.6483	1.6929	0.9117	0.4709	0.0247	0.2351	-0.1016	-0.1329	-0.2289	-0.0679	-0.0970	-0.4846	-0.0474	-0.3542	-0.5318
KP=KP04532-407	1	0.8613	2.1735	0.8961	0.6535	0.1476	0.5278	1.1344	0.5910	0.8375	0.4429	0.8586	0.8600	0.9381	1.0729	1.1010	0.6325	0.5486	0.1916	-0.2758	0.0029	0.1945	-0.3004	-0.3978	-0.0101	-0.0569	-0.2159	-0.2999	-0.2384
KP=KP04533-363	1	-0.8160	-0.4416	-0.3250	-0.2521	-0.3117	-0.2323	-0.1795	-0.1308	-0.3035	-0.2430	-0.2464	-0.4840	-0.4794	-0.4099	-0.6432	-0.7546	-0.5255	-0.6477	-0.7394	-0.4003	-0.6820	-0.7984	-0.6010	-0.4041	-0.5892	-0.4759	-0.5228	-0.6387
KP=KP04543-363	1	-0.8186	-0.4526	-0.2345	-0.6326	-0.5564	-0.4208	-0.5756	-0.4515	-0.6186	-0.5410	-0.3076	-0.5793	-0.2302	-0.7250	-0.7767	-0.8539	-0.8617	-0.9554	-0.7792	-0.5634	-0.8659	-0.8882	-0.7678	-0.6943	-0.7377	-0.6997	-0.6682	-0.7131
KP=KP04546-750	3	-1.0791	-0.7876	-0.6311	-0.6682	-0.6394	-0.6148	-0.4222	-0.4566	-0.8127	-0.4373	-0.6983	-0.6104	-0.5936	-0.6038	-0.9178	-0.7006	-0.3106	-0.7507	-0.8347	-0.5098	-0.5784	-0.0729	0.4775	0.7944	1.4635	1.9291	1.5066	2.0007
KP=KP04548-750	3	-0.4344	-0.3189	0.0267	0.1467	0.0976	0.1234	0.3300	0.4362	-0.3328	0.0058	-0.3268	-0.1350	-0.1959	-0.1376	-0.5886	-0.2311	0.9831	0.0426	0.0440	0.5324	0.9521	1.3373	1.7553	2.1076	1.9340	2.1512	2.0737	2.1636
KP=KP04552-750	3	-1.3183	-0.7202	-1.0183	-0.6650	-0.9277	-0.8607	-1.2166	-0.8178	-1.4278	-0.8978	-1.0520	-0.8424	-0.8828	-0.7257	-1.6652	-1.2505	-0.8970	-0.8844	-1.1920	-1.2152	-1.2032	-1.1626	-0.9481	-1.2052	0.7422	1.4337	0.4865	0.8550
KP=KP04554-750	3	-1.1877	-0.7984	-0.6850	-0.3659	-0.7851	-0.5543	-0.6439	-0.5549	-0.9387	-0.6827	-0.6484	-0.7020	-0.7124	-0.5494	-1.2803	-0.7515	-0.5479	-0.7077	-0.9105	-0.9159	-0.8424	-0.8908	-0.7060	-0.7338	0.1937	0.5541	-0.2384	0.5228
KP=KP04555-618	1	1.0201	0.6060	1.1294	1.5001	1.3012	1.0637	0.9056	0.8584	0.8300	0.3460	0.1890	0.2642	-0.0790	0.2916	0.0963	-0.1392	-0.1203	0.2145	0.3250	0.0881	0.3262	-0.1156	0.1528	-0.0039	-0.0675	-0.0751	-0.0272	0.1226
KP=KP04557-304	2	-1.0509	-0.6164	-0.7202	0.3859	0.3655	0.1266	0.0250	0.0796	0.1093	-0.4759	-0.4554	-0.3524	-0.4941	-0.4894	-0.6186	-0.8009	-0.4996	-0.6423	-0.5901	-0.8810	-0.2328	-0.6098	-0.6266	-0.7219	-0.2021	-0.5312	-0.3940	-0.4976
KP=KP04571-750	2	-0.7867	-0.8052	-0.8890	-0.2916	-0.3897	-0.0504	0.4343	-0.0760	-0.0903	-0.0584	0.1186	0.1631	-0.0888	0.0076	0.1260	0.3682	0.3921	-0.3370	-0.4779	-0.3286	-0.5222	-0.3702	-0.6597	-0.8102	-0.6705	-0.5698	-0.7108	-0.7777
KP=KP04575-750	3	-0.6252	-0.7298	-0.2823	-0.0302	-0.0928	0.2742	0.2187	-0.2562	-0.5160	-0.3315	-0.3921	-0.2886	-0.2204	-0.1926	-0.4202	0.3452	1.2057	0.3107	0.2240	0.3434	0.4422	0.4552	0.1570	0.0134	0.6288	0.9262	0.5059	0.3505
KP=KP04577-328	1	0.0267	1.0545	0.4650	0.9721	0.4418	1.0841	1.0802	0.3874	1.1564	0.5291	0.5891	0.8766	0.6245	0.5914	0.4085	0.6329	0.5494	-0.1654	-0.3597	-0.2340	-0.3468	-0.1036	-0.6728	-0.7226	-0.6054	-0.2875	-0.7067	-0.7951
KP=KP04591-477	2	0.4326	0.3065	0.4244	0.7064	0.6015	0.5341	0.5782	0.5008	0.5933	0.3516	0.2020	0.4233	0.5804	0.5105	0.0683	1.2476	0.7866	0.8774	0.6862	1.2588	0.8681	1.0793	0.9920	0.9889	0.6855	0.7306	0.5792	0.5675
KP=KP04597-750	1	1.1689	1.4633	0.2948	0.2216	0.2157	0.6727	0.9087	0.6313	0.8486	0.4365	0.8300	0.5799	0.6313	0.6050	0.6211	0.2237	0.5945	0.1177	-0.1499	-0.0593	0.1253	-0.2987	-0.3897	-0.3364	-0.1988	-0.1922	-0.4428	-0.3297
KP=KP04642-641	1	1.8445	1.6555	1.3198	1.2665	1.3638	1.0904	1.2432	1.5901	1.9083	1.5524	1.9233	1.6569	1.7945	1.9982	2.1821	1.4912	2.5141	1.1321	0.9431	0.9143	0.7450	0.8945	0.8781	1.1966	0.9159	1.2782	1.1757	0.9747
KP=KP04647-435	2	-0.0425	-0.0252	-0.0980	0.5885	0.8224	0.8137	0.9017	0.0566	0.7807	0.0649	0.1066	0.7081	0.4919	0.9809	0.9714	2.3158	3.2646	2.2137	2.3003	2.6288	3.0324	3.1304	2.1148	1.8356	0.4179	0.3257	0.5361	0.2928
KP=KP04653-750	1	0.4226	0.1070	0.2470	0.9775	0.7262	0.9409	1.3218	0.6325	2.0519	0.1987	0.3925	0.5869	0.7102	0.5200	0.5750	0.5756	0.4226	0.1869	-0.2014	-0.2666	-0.4854	-0.0619	-0.3865	-0.5886	-0.4189	-0.6038	-0.7131	-0.5858
KP=KP04656-345	3	-1.4409	-1.5117	-1.1779	-1.1338	-1.2447	-1.0439	-1.0598	-1.0550	-1.3948	-0.6751	-0.8417	-0.8211	-0.9454	-0.8607	-1.0862	-1.1234	-0.7490	-0.9016	-0.9791	-0.5564	-0.6788	-0.2413	0.5470	0.0936	-0.5756	-0.5613	0.0115	0.1793
KP=KP04673-750	2	0.3353	0.6514	0.6164	0.4618	0.3060	0.5467	0.6403	0.6311	0.8943	0.5177	1.4148	0.6611	0.8608	0.5568	1.2873	0.9237	1.0468	0.4673	0.4362	0.5203	0.4284	0.1470	0.3250	0.3231	0.1644	0.2470	0.2379	0.4165
KP=KP04674-610	1	1.1388	1.0438	1.9986	1.0058	0.8927	0.8049	0.8795	0.8658	1.1439	0.8684	1.0206	0.9056	0.8570	0.7413	1.2659	0.9343	0.6085	0.4560	0.2904	0.4964	0.2083	-0.0281	0.2485	-0.1293	0.1247	0.2240	0.0496	0.1253
KP=KP04677-209	2	-1.1109	-0.7186	-0.9828	-0.9359	-1.0154	-0.3045	-0.5988	-0.2435	-0.2816	-0.5431	-0.1931	-0.1790	-0.2294	-0.0939	0.2821	0.6778	0.8616	-0.0812	0.7268	0.1767	0.5397	0.4255	0.3092	0.4789	-0.6943	-0.3833	-0.3609	-0.0965
KP=KP04687-361	2	-0.8486	-0.7162	-0.5228	-0.5332	-0.4202	-0.5486	-0.0033	-0.4659	-0.4753	-0.0410	0.2530	0.3730	0.7329	0.3490	1.1086	0.5130	0.0552	0.3127	0.3095	-0.4403	0.0932	-0.2137	-0.2231	-0.1621	-0.5756	-0.4860	-0.0145	-0.5057
KP=KP04688-456	2	-1.2550	-1.3733	-1.3076	-1.0439	-0.8863	-0.9434	-0.7394	-0.7834	-0.5084	-0.8890	-1.2969	-0.8352	-0.4383	-0.5853	-0.6815	-0.7262	1.6563	-0.2034	-0.0839	-0.3228	1.5442	1.1382	2.6055	2.7567	-0.0862	-0.2076	1.0310	-0.2362
KP=KP04691-279	1	1.8818	1.9951	1.1510	1.7913	1.6802	1.4787	1.6042	1.4615	2.1603	1.0681	0.8060	0.0360	0.2004	0.5936	0.6440	0.7491	0.1759	0.4276	0.1483	-0.1472	0.0033	-0.3117	-0.3795	0.0959	-0.3040	-0.2602	-0.4659	-0.6371
KP=KP04692-357	3	-0.5735	-0.7563	-0.6171	-0.4344	-0.4305	-0.4699	-0.3328	-0.3640	-0.4247	-0.6349	-0.5105	-0.5166	-0.2294	-0.2490	-0.5146	-0.5875	0.3730	-0.4131	-0.4170	-0.4471	-0.2159	0.6388	0.9073	0.7207	0.5768	0.5231	0.8123	0.5912
KP=KP04693-393	3	-1.4955	-1.1275	-1.1681	-0.7490	-0.8476	-0.9565	-0.6120	-0.9526	-1.2969	-0.6016	-0.8435	-0.5814	-0.9016	-0.6454	-1.0212	-0.8219	0.5231	-0.4606	0.1034	-0.4344	1.5057	2.4022	2.5799	2.6815	2.3419	2.0454	2.5170	2.7305
KP=KP04694-393	3	-1.2187	-0.9942	-0.6797	-0.5284	-0.3889	-0.4874	-0.2188	-1.0740	-0.5778	-0.6811	-0.4377	-0.5570	-0.8443	-0.8704	-0.6890	-0.8009	0.5627	-0.3315	-0.2188	-0.4403	1.8444	2.4033	2.4287	3.0179	2.2812	2.0494	2.5190	2.5558
KP=KP04697-738	3	-1.1638	-0.9151	-0.9490	-0.4626	-0.2974	-0.3921	-0.1001	-0.2545	-1.1119	-0.5368	-0.8791	-0.6751	-0.7884	-0.5698	-1.0963	-0.8153	0.6783	-0.3322	-0.1140	0.2562	1.0651	1.0651	1.3264	1.9774	1.4281	1.8495	1.7423	1.7634
KP=KP04698-366	1	0.4165	2.1087	0.7933	-0.1350	-0.0812	-0.6461	-0.3921	-0.5821	-0.5750	-0.3803	-0.6364	-0.6866	-0.4041	-0.3058	-0.4358	-0.5664	-0.5579	-0.5827	-0.6990	-0.3696	-0.7209	-0.7668	-0.4566	-1.2643	-0.9991	-0.9024	-0.8685	-0.8546
KP=KP04700-750	1	0.4789	0.2630	1.1465	0.5594	0.6126	0.4712	0.6969	0.6526	0.8945	0.4294	0.4365	0.3804	0.5479	0.1690	0.7774	0.2825	0.1279	0.1371	-0.2171	0.0800	-0.2999	-0.4526	-0.0679	-0.4665	-0.5160	-0.3076	-0.3232	-0.2816
KP=KP04703-429	2	-0.4820	-0.3310	-0.0135	-0.0439	0.1043	0.0211	-0.2452	-0.0237	-0.3878	-0.0630	-0.1600	-0.2706	-0.1702	0.0645	-0.0801	-0.0380	0.7407	0.5231	0.7805	0.6526	1.7263	1.5392	1.7715	1.6295	-0.0690	0.2058	0.8490	0.3896
KP=KP04725-750	1	0.3365	1.2414	0.5390	0.1305	0.0841	0.3300	0.3621	0.2872	0.4255	0.3068	0.4182	-0.0116	0.2145	0.2670	0.4482	-0.0068	0.0999	-0.3739	-0.3590	-0.3927	-0.1435	-0.6936	-0.6484	-0.1811	-0.3255	-0.4921	-0.3622	-0.1795
KP=KP04748-447	1	0.7001	0.4602	0.8148	0.4657	0.1444	-0.2911	-0.5016	-0.3916	-0.6215	-0.2164	-0.2840	-0.4330	-0.2210	-0.2810	-0.2851	-0.2805	-0.3214	-0.2147	-0.4982	-0.1573	-0.7644	-0.6164	-0.5160	-0.6552	-0.3821	-0.4214	-0.4785	-0.5360
KP=KP04749-208	1	-0.3802	0.1995	-0.3865	0.1340	-0.1898	0.5308	0.0631	-0.1397	-0.0664	-0.2636	-0.0141	-0.5988	-0.3443	-0.4961	-0.5649	-0.4705	-0.4481	-0.7556	-0.8211	-0.5613	-0.8092	-0.7916	-0.9621	-0.6797	-0.6491	-0.9105	-0.8696	-0.9434
KP=KP04758-750	1	0.1596	0.2290	0.3115	-0.0740	-0.0893	-0.1266	0.1213	-0.0160	0.3170	0.2513	0.2104	0.0412	0.1881	0.0528	0.0436	-0.0145	-0.2659	-0.3315	-0.4659	-0.1866	-0.7030	-0.9159	-0.7817	-0.7386	-0.8244	-0.6222	-0.6990	-0.7686
KP=KP04759-750	2	-1.0380	-1.0559	-0.6518	-0.5821	-0.5788	-0.8916	-0.1062	-0.3492	-0.3273	-0.6115	-0.5756	-0.5140	-0.3827	-0.5090	-0.7013	-0.2067	0.7384	-0.4639	-0.3646	-0.2026	0.7424	1.4335	0.7152	1.1559	-0.3487	-0.3322	-0.2408	-0.2430
KP=KP04761-322	1	1.0915	0.8294	1.4564	0.8687	0.8930	0.7379	0.6283	0.3651	0.8885	0.7955	0.7207	0.5294	0.5763	0.5682	0.7570	0.8445	0.6617	0.1975	0.3053	0.3269	0.0672	0.0076	0.5440	-0.1746	-0.4189	-0.0690	-0.1192	-0.2265
KP=KP04770-239	2	-0.5778	0.1661	0.7172	0.9237	1.0656	1.2738	1.3563	1.6405	1.2944	1.5599	1.0990	0.7379	0.7519	-0.0141	0.2000	-0.1266	-0.2964	-0.3063	-0.3733	-0.0584	-0.6038	-0.7226	-0.6304	-0.7053	-0.8435	-0.7826	-0.8237	-0.8836
KP=KP04783-750	1	0.0722	-0.0193	-0.0950	-0.3067	-0.1027	0.1570	0.1274	0.3080	0.1708	0.0899	0.1440	-0.1208	0.1639	-0.0272	0.2931	-0.1109	0.1823	-0.3165	-0.4779	-0.3733	-0.4988	-0.7941	-0.6439	-0.2805	-0.3341	-0.3450	-0.4389	-0.1877
KP=KP04785-750	1	1.0900	1.5088	1.1570	1.0233	0.6657	0.8810	0.6864	0.8402	1.1099	0.7655	0.9973	0.9760	1.0813	0.9409	1.4212	0.8621	0.8748	0.0790	0.0324	0.0510	0.0603	-0.3572	-0.3094	-0.0480	0.0904	0.2421	-0.1203	0.0172
KP=KP04790-384	1	2.4554	2.3040	1.2912	1.8257	1.0727	1.2187	0.8669	0.5092	0.6581	0.2837	-0.2775	-0.4222	-0.1271	-0.1520	-0.3505	-0.0410	0.6034	-0.1844	-0.4800	-0.1605	-0.2584	-0.1557	-0.1403	-0.4481	-0.1509	0.0827	-0.3572	-0.5558
KP=KP04794-241	1	2.6146	0.9703	0.7401	0.2702	0.3150	0.0904	-0.4860	0.2485	-0.3897	0.0813	-0.2396	-0.2833	-0.3419	-0.1239	-0.3219	-0.5979	-0.2367	-0.2114	-0.0569	-0.3432	-0.1499	-0.6643	-0.3207	-0.5084	-0.6126	-0.3566	-0.3040	-0.3322
KP=KP04799-750	3	-1.7580	-1.3375	-1.2838	-0.7901	-1.1415	-0.9351	-0.8828	-0.8270	-1.6304	-1.1047	-0.9914	-1.2944	-1.1392	-0.8084	-1.7529	-1.0145	-0.6045	-0.9714	-1.1466	-0.8989	-0.8712	-1.0448	-1.0262	-0.8059	0.7022	1.0580	0.1919	1.1241
KP=KP04801-453	3	-1.8678	-1.7515	-1.3474	-1.3835	-1.3872	-1.3065	-1.1756	-1.1162	-1.2526	-1.1212	-1.1119	-1.2733	-0.9980	-0.6815	-1.6184	-1.1520	-1.0401	-1.0136	-1.2584	-0.9509	-1.3194	-1.4228	-1.1659	-1.3648	-0.5628	-0.1419	-0.7243	-0.3359
KP=KP04806-750	2	-0.9105	-0.6857	-0.6513	0.0172	-0.0010	0.4068	0.5301	0.5827	1.2179	0.4082	1.1021	0.7329	1.2158	1.1546	1.6754	1.8851	1.8691	1.4519	0.8007	1.5266	0.6477	1.0091	0.9247	1.0038	0.4024	0.5869	0.4144	-0.0149
KP=KP04825-301	1	2.2488	2.4504	1.8469	2.0893	1.8046	1.8102	1.4873	0.3984	1.1903	0.7236	0.7007	0.5636	0.6129	0.3903	0.6307	0.1937	0.6993	0.0058	-0.1388	-0.1665	-0.4164	-0.3346	-0.5173	-0.6266	-0.4383	-0.1931	-0.6282	-0.6126
KP=KP04830-750	2	-0.0970	-0.2087	0.2277	-0.1612	0.0700	0.1592	0.4636	0.4354	1.1648	0.7187	0.8156	0.8219	0.7422	0.2837	1.1045	0.6376	0.1384	-0.1612	-0.0959	0.0360	-0.5057	-0.5270	-0.1419	-0.4976	-0.6371	-0.3045	-0.4745	-0.5444
KP=KP04837-520	1	1.9559	2.0249	1.5891	1.9595	1.2112	1.1278	1.0594	1.0136	1.7304	0.9013	1.2826	0.9725	1.0501	1.4000	1.5736	1.2083	1.1782	1.2439	0.7974	0.5324	0.7392	0.7031	0.2240	0.6079	0.3811	0.3077	0.2622	0.4521
KP=KP04841-750	1	0.7502	0.6239	-0.0116	0.4709	0.6031	0.8303	1.3471	1.2023	1.8280	0.9349	1.6026	1.1723	1.0043	1.1680	1.6805	1.3780	1.3597	0.5241	0.1985	0.3556	0.1801	0.4271	0.2333	-0.0174	-0.0116	0.2810	-0.0247	-0.1250
KP=KP04848-750	3	-0.5987	-0.5600	-0.5255	-0.0112	-0.0554	0.0524	-0.0106	-0.0484	-0.7401	-0.4319	-0.6067	-0.4137	-0.2788	-0.6032	-0.6038	-0.4594	0.1953	-0.4087	-0.4725	-0.6666	-0.3884	-0.5628	-0.4253	-0.1763	1.7195	2.4668	1.3223	2.2551
KP=KP04853-642	1	3.0201	2.9319	2.1103	0.5120	-0.0019	0.0841	0.0986	0.1738	0.4664	0.7527	0.5117	1.1627	1.1164	1.2308	1.3746	0.9290	1.0786	0.3547	0.5453	0.0257	0.0172	-0.1266	-0.1670	-0.3492	-0.6636	-0.6552	-0.6089	-0.3946
KP=KP04856-250	1	2.8565	2.5549	0.8294	0.3910	0.1283	0.0286	-0.2636	-0.0873	0.2990	0.3565	-0.9415	-0.4428	-0.7386	-0.0025	-0.2374	-0.9934	-0.0805	-0.6650	-0.5353	-0.7243	-0.3261	-0.8882	-1.0529	-0.4299	-0.6781	-0.9241	-0.9288	-0.4011
KP=KP04860-600	3	0.0763	-0.0847	-0.2572	-0.3004	-0.3908	-0.1823	-0.3370	-0.4291	-0.7442	-0.5929	-0.4150	-0.7067	-0.3117	0.0459	-0.1763	1.0167	1.4721	0.7748	0.8896	1.2390	1.0947	1.3533	0.8584	0.8889	0.6936	1.2290	0.5600	0.7099
KP=KP04863-205	1	-0.3082	0.6409	-0.2340	0.4492	0.5167	0.4758	0.1493	-0.0974	0.4820	0.0566	0.3170	-0.4358	-0.3752	-0.1976	0.2110	-0.3383	-1.0439	-0.6454	-0.7179	-1.4982	-0.4501	-1.5500	-0.7834	-0.2527	-0.6454	-0.9885	-0.9059	-0.9070
KP=KP04864-750	1	0.3741	0.0247	0.5872	-0.4011	-0.1094	0.0233	0.5042	0.4182	1.0433	0.7073	0.6245	0.7576	0.5604	0.0645	0.7370	0.0759	-0.6967	-0.6304	-0.6186	-0.4487	-0.9743	-1.0923	-0.6253	-1.0029	-0.8487	-0.8186	-0.7515	-0.9343
KP=KP04870-536	2	-0.7306	-1.0871	-0.8685	-1.0174	-1.1691	-0.9799	-0.7006	-0.7693	-1.0300	-0.7060	-0.7571	-0.6171	-0.5389	-0.5201	-0.7760	-0.0077	0.0772	-0.2974	-0.1129	0.1410	-0.4011	-0.3709	0.1239	-0.5374	-0.4705	-0.0831	-0.2711	-0.3954
KP=KP04877-750	1	1.5795	0.9227	-0.1520	0.0119	-0.3516	-0.1297	-0.2946	-0.2964	-0.5814	-0.3395	-0.5401	-0.4228	-0.2391	-0.4507	-0.2987	-0.3746	0.1397	-0.5353	-0.6320	-0.6843	-0.2641	-0.1665	-0.1938	-0.3672	0.0617	0.1545	-0.3739	-0.1467
KP=KP04878-750	3	-0.6424	-0.6215	-0.4753	-0.1011	-0.1628	0.2798	0.3892	0.7392	1.5520	1.7523	2.4210	1.9045	2.5001	2.0590	3.2971	1.7976	1.6923	1.2065	1.1223	1.7524	1.1911	1.1142	0.9245	1.0358	1.0540	1.6149	1.0915	0.8150
KP=KP04886-210	3	-1.4488	-1.1887	-0.8943	-0.9666	-0.8450	-1.0933	-0.6850	-0.2974	-0.6342	-0.4233	-0.2969	-0.7162	-0.7044	-0.5395	-0.6643	-0.6001	0.3042	-0.3733	0.1887	0.3049	1.2423	1.4988	2.1163	1.3642	0.4397	0.5496	1.1263	1.0877
KP=KP04892-750	1	2.0872	2.4402	1.2345	1.2282	0.8490	0.3558	0.2083	-0.1419	-0.0923	-0.0435	-0.0959	-0.1910	0.2004	-0.1198	-0.0950	-0.1120	-0.1277	-0.1885	-0.1282	-0.1208	-0.5649	-0.4412	-0.4160	-0.2076	-0.3659	-0.5264	-0.4566	-0.5381
KP=KP04893-565	3	0.5958	0.1496	-0.1844	-0.1214	-0.1910	-0.2004	-0.2545	-0.4030	-0.4779	-0.4397	-0.3859	-0.6834	-0.5431	-0.3579	-0.4806	-0.3028	0.5473	0.0631	0.4215	0.3200	0.7644	1.3756	1.1206	0.8705	0.8125	0.9130	1.2211	1.3806
KP=KP04896-432	2	-0.1948	0.5646	0.3704	1.4123	1.3561	1.1590	1.4342	1.6187	1.9310	1.5037	1.6932	1.6581	1.5702	1.8206	1.4441	0.8158	0.8131	0.6360	0.3418	0.0101	0.4936	0.2806	-0.3004	0.0528	0.2020	0.1856	0.0759	0.1763
KP=KP04900-750	1	0.0248	-0.1477	0.3357	-0.5235	-0.6627	-0.7507	-0.4156	-0.4739	-0.5395	-0.3954	-0.1499	-0.2459	-0.3702	-0.2076	-0.0281	-0.1709	-0.3053	-0.4866	-0.5570	-0.3659	-0.5579	-0.5201	-0.3765	-0.2957	-0.5270	-0.4759	-0.3603	-0.4409
KP=KP04902-493	1	3.1887	2.9567	2.9875	2.2092	1.1884	0.9243	0.9886	1.0307	1.4283	1.3756	0.8844	0.6657	0.8032	0.8373	1.3958	0.8343	0.8068	0.5380	0.4068	0.7022	0.6057	0.7207	0.4233	0.3936	0.4375	0.4236	0.3711	0.3766
KP=KP04911-413	1	1.8202	2.4965	0.8922	1.4167	0.9523	0.2869	0.0205	-0.7522	0.3018	-0.6253	-0.3364	-0.7025	-0.7267	-0.1702	-0.1208	-0.3243	-0.5064	-0.1187	-0.4840	-0.3443	-0.4260	-0.5543	-0.6237	-0.5864	-0.5270	-0.8211	-0.7100	-1.0490
KP=KP04925-538	1	2.8886	2.7462	2.4855	2.3239	2.6003	2.4201	2.6563	2.6598	3.2676	2.7032	2.8102	2.4222	2.6446	1.9466	2.7074	1.8389	0.9166	0.5731	0.9146	0.4639	0.5031	0.2518	0.3468	0.1270	-0.1255	-0.0311	-0.0311	-0.2718
KP=KP04931-408	3	-1.1606	-1.0410	-0.7959	-0.8989	-0.8757	-0.7084	-0.6827	-0.6568	-0.9885	-0.6820	-0.8554	-0.7784	-0.5543	-0.6155	-1.1402	-0.9743	-0.7370	-0.5643	-0.7084	-0.4487	-0.8067	-0.6409	-0.1547	0.0847	1.0881	1.4485	0.6846	1.5782
KP=KP04938-616	3	-0.8237	-0.7752	-0.5995	-0.2188	-0.2527	-0.2969	-0.1172	-0.0007	-0.8143	0.2687	-0.8255	-0.5131	-0.6559	-0.5347	-1.0096	-0.4976	1.5529	0.3833	0.3153	1.3503	1.2827	1.8649	2.3564	2.2861	2.3611	2.4911	2.5351	2.3439
KP=KP04952-201	3	-2.2723	-1.6202	-1.7466	-1.2550	-1.4085	-1.5995	-1.7117	-1.1966	-0.6781	-0.8211	-0.9387	-1.3640	-1.7994	-1.2768	-1.6680	-1.6052	-0.4358	-0.9734	-1.0029	-0.8997	-0.0184	0.2912	0.1457	0.8732	2.2627	2.4132	2.0012	2.1581
KP=KP04955-750	1	1.5777	1.9172	1.2861	1.8218	1.2110	1.0389	1.0552	0.4806	1.4186	0.4443	0.8805	0.2070	0.3342	0.4936	0.0281	0.3334	-0.1381	-0.1172	-0.1660	-0.3129	-0.3333	-0.5634	-0.6082	-0.6120	-0.6491	-0.4481	-0.4338	-0.7515
KP=KP04962-518	1	1.4237	1.7136	1.1439	1.2485	0.9526	1.1667	1.3554	0.9875	1.3098	0.6711	0.9838	0.8818	0.7935	0.8758	0.6544	0.8354	0.8570	0.5536	0.3929	0.0048	0.5685	0.2170	-0.0950	-0.0695	0.0450	-0.0272	0.0635	0.2554
